bas_id,riv_id,country,cont,code,time_m,time_d,time_y,lat,lon,type_spm,fra_spm,conc_spm,conc_poc,perc_poc,perc_poc_1sd,d13C_poc,d13C_1sd,D14C_poc,D14C_1sd,age_14C,F14C,perc_tn,cn_ratio,alsi_ratio,ref
Congo,Oubangui ,DR Congo,Africa,"Mbaere,after confluence with Bodingue",3,22,2011,3.75,17.51,SS,Bulk,3.9,0.9,23,,-30.5,< 0.2,,,,,1.84,12.5,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,"Mbaere,after confluence with Bodingue",3,23,2011,3.76,17.38,SS,Bulk,5.6,0.9,16.4,,-30.7,< 0.2,,,,,1.31,12.5,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,"Mbaere,after confluence with Bodingue",11,22,2012,3.75,17.51,SS,Bulk,1.1,0.3,30.5,,-30.1,< 0.2,,,,,2.12,14.4,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,lmbalataka-tributary of Mbaere,3,20,2011,3.9,17.11,SS,Bulk,3.5,0.9,26.1,,-29.1,< 0.2,,,,,2.29,11.4,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,Kele-tributary of Mbaere,3,20,2011,3.9,17.16,SS,Bulk,4.4,1.8,41.4,,-30.5,< 0.2,,,,,3.11,13.3,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,Kele-tributary of Mbaere,11,23,2012,3.9,17.16,SS,Bulk,0.7,0.4,55.1,,-30.7,< 0.2,,,,,5.15,10.7,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,Bodingue,3,23,2011,3.76,17.37,SS,Bulk,2.1,0.6,26.7,,-31.2,< 0.2,,,,,1.96,13.6,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,Mamboussou-right bank tributary of Lobaye,3,21,2011,4.08,17.31,SS,Bulk,38.3,3.2,8.4,,-29.2,< 0.2,,,,,0.8,10.5,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,Mamboussou-right bank tributary of Lobaye,11,20,2012,4.08,17.31,SS,Bulk,28.2,3.3,11.8,,-29.1,< 0.2,,,,,0.92,12.8,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,lbeleke-right bank tributary of Lobaye,3,21,2011,4.03,17.33,SS,Bulk,10.4,1.9,17.9,,-30,< 0.2,,,,,1.85,9.7,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,lbeleke-right bank tributary of Lobaye,11,24,2012,4.03,17.33,SS,Bulk,14.1,2.2,15.4,,-30.2,< 0.2,,,,,1.45,10.6,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,Lube-left bank tributary of Lobaye,3,21,2011,4.07,17.32,SS,Bulk,44.4,2.1,4.8,,-25.8,< 0.2,,,,,0.51,9.4,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,Unnamed left bank tributary of the Lobaye,11,20,2012,4.07,17.32,SS,Bulk,35.9,1.4,3.8,,-25.8,< 0.2,,,,,0.34,11.2,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,Ngilingala-left bank tributary of the Lobaye,11,21,2012,4.01,17.39,SS,Bulk,34.2,1.3,3.7,,-26.3,< 0.2,,,,,0.34,10.8,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,Unnamed left bank tributary of Lobaye,11,21,2012,3.97,17.41,SS,Bulk,9.4,0.7,8,,-29.3,< 0.2,,,,,0.56,14.3,,Bouillon et al. (2014)
Congo,Oubangui ,DR Congo,Africa,Loame lleft bank tributarv of LobaveI,11,21,2012,3.84,17.49,SS,Bulk,36.2,1.4,3.9,,-27.5,< 0.2,,,,,0.63,6.2,,Bouillon et al. (2014)
Rianila,Rianila ,Madagascar,Africa,R11 Satilampy,7,24,2010,-18.76,48.88,SS,Bulk,15.9,1.3,8.08,,-26.8,,-244.3,< 7 ,2191.9,0.761,,,,Marwick et al. (2015)
Rianila,Rianila ,Madagascar,Africa,R1 Saharandra,1,22,2012,-18.94,48.42,SS,Bulk,11.3,1.4,12.53,,-28,,-193.4,< 7 ,1666,0.813,,,,Marwick et al. (2015)
Rianila,Rianila ,Madagascar,Africa,R3 Faramboa,1,23,2012,-18.97,48.73,SS,Bulk,103.2,5,4.8,,-27.3,,-11.9,< 7 ,modern,0.996,,,,Marwick et al. (2015)
Rianila,Rianila ,Madagascar,Africa,R8 Vohitra,1,25,2012,-18.74,48.97,SS,Bulk,45.7,2.8,6.06,,-27.2,,-26.4,< 7 ,154.9,0.981,,,,Marwick et al. (2015)
Rianila,Rianila ,Madagascar,Africa,R9 Rianila,1,25,2012,-18.74,48.99,SS,Bulk,42.3,2.3,5.45,,-27.5,,21.3,< 7 ,modern,1.029,,,,Marwick et al. (2015)
Rianila,Rianila ,Madagascar,Africa,R11 Satilampy,1,29,2012,-18.76,48.88,SS,Bulk,15.4,1.7,11.17,,-27.6,,-303.2,< 7 ,2842.3,0.702,,,,Marwick et al. (2015)
Rianila,Rianila ,Madagascar,Africa,R12 Rianila,1,28,2012,-18.65,48.98,SS,Bulk,6.6,0.4,6.51,,-26.8,,-252.3,< 7 ,2275.7,0.753,,,,Marwick et al. (2015)
Sanaga,Sanaga ,Cameroon,Africa,Sanaga,3,31,1995,,,SS,Bulk,5.8,0.2,3.6,,-26.8,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Sanaga,5,5,1995,,,SS,Bulk,9,0.6,6.2,,-25.6,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Sanaga,6,1,1995,,,SS,Bulk,13.9,0.5,3.3,,-22.5,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Sanaga,6,28,1995,,,SS,Bulk,12.5,0.4,3.1,,-21.4,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Sanaga,8,17,1995,,,SS,Bulk,21.7,0.7,3.4,,-22.2,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Sanaga,9,5,1995,,,SS,Bulk,21.6,0.7,3.3,,-21.2,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Sanaga,12,22,1995,,,SS,Bulk,11.6,1.6,13.5,,-27.1,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Sanaga,2,3,1996,,,SS,Bulk,5,0.5,10.5,,-24.4,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Sanaga,3,2,1996,,,SS,Bulk,5.4,1,18.2,,-26.1,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Mbam,3,31,1995,,,SS,Bulk,32.3,1.4,4.2,,-26.6,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Mbam,5,5,1995,,,SS,Bulk,50.8,5.3,10.4,,-23.8,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Mbam,6,1,1995,,,SS,Bulk,65.6,3.3,5.1,,-22.5,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Mbam,6,28,1995,,,SS,Bulk,78.7,6,7.6,,-24.6,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Mbam,8,17,1995,,,SS,Bulk,120.5,6.5,5.4,,-24.8,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Mbam,9,5,1995,,,SS,Bulk,109,4.5,4.1,,-23.3,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Mbam,12,22,1995,,,SS,Bulk,11.4,1.9,17,,-25.8,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Mbam,2,3,1996,,,SS,Bulk,21.2,3.2,15,,-25.9,0.1,,,,,,,,Bird et al. (1998)
Sanaga,Sanaga ,Cameroon,Africa,Mbam,3,2,1996,,,SS,Bulk,23.4,2.8,12,,-26,0.1,,,,,,,,Bird et al. (1998)
Tana,Chania ,Kenya,Africa,Chania river-Aberdares N.P,9,2,2009,-0.46,36.7,SS,Bulk,1.8,0.2,12.93,0.26,-23.7,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Chania ,Kenya,Africa,Chania River-Nyeri Town,10,16,2009,-0.42,36.94,SS,Bulk,224.4,10.6,4.73,0.09,-26.2,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Chania ,Kenya,Africa,Chania river-Aberdares N.P,6,9,2010,-0.46,36.7,SS,Bulk,3.3,1.3,37.92,0.76,-25,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Chania-Thika ,Kenya,Africa,Chania-Thika river-Thika,10,14,2009,-1.03,37.24,SS,Bulk,5.6,0.4,7.02,0.14,-24,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Gathiba ,Kenya,Africa,Gathiba River-Mt.Kenya Forest,10,4,2009,-0.36,37.31,SS,Bulk,4,1,25.02,0.5,-28.7,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Giinch ,Kenya,Africa,Giinchi River-chogoria close to Mt.Kenya,10,7,2009,-0.25,37.6,SS,Bulk,6.2,0.3,5.31,0.11,-31.8,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Giinchi  ,Kenya,Africa,Giinchi River-chogoria close to Mt.Kenya,6,21,2010,-0.25,37.6,SS,Bulk,16.1,1.8,11.26,0.23,-27.1,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Gikururu ,Kenya,Africa,Gikururu river-Aberdares N.P,9,3,2009,-0.47,36.71,SS,Bulk,6.2,0.8,13.28,0.27,-24.2,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Gikururu ,Kenya,Africa,Gikururu river-Aberdares N.P,6,9,2010,-0.47,36.71,SS,Bulk,15.7,2.6,16.73,0.33,-24.6,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Gura ,Kenya,Africa,Gura River-Othaya,10,16,2009,-0.5,36.94,SS,Bulk,36.8,3.2,8.72,0.17,-22.6,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Gura ,Kenya,Africa,Gura River-Othaya,6,6,2010,-0.5,36.94,SS,Bulk,6.8,0.7,10.57,0.21,-24.6,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Honi ,Kenya,Africa,Honi River-Aberdares N. P,9,15,2009,-0.36,36.67,SS,Bulk,3,0.4,13.75,0.28,-24.6,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Honi ,Kenya,Africa,Honi River-Aberdares N. P,6,7,2010,-0.36,36.67,SS,Bulk,2.5,0.5,20.38,0.41,-25.8,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Karuru ,Kenya,Africa,Karuru river-Aberdares N.P,9,3,2009,-0.53,36.72,SS,Bulk,2.4,0.4,16.26,0.33,-22.9,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Karuru ,Kenya,Africa,Karuru river-Aberdares N.P,6,10,2010,-0.53,36.72,SS,Bulk,6.3,0.8,12.26,0.25,-25.3,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Karute ,Kenya,Africa,Karute River-Mt. Kenya forest,10,4,2009,-0.37,37.31,SS,Bulk,3,0.8,27.78,0.56,-28.5,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Karute ,Kenya,Africa,Karute River-Mt. Kenya forest,6,14,2010,-0.37,37.31,SS,Bulk,3.4,0.8,24.04,0.48,-26.8,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Kazita ,Kenya,Africa,Kazita River-Tharaka,10,22,2009,-0.15,37.97,SS,Bulk,481,8.7,1.82,0.04,-23.2,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Kinaini ,Kenya,Africa,Kinaini river-Aberdares N.P,9,9,2009,-0.39,36.82,SS,Bulk,31.2,2.4,7.65,0.15,-26.5,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Kinaini ,Kenya,Africa,Kinaini river-Aberdares N.P,6,8,2010,-0.39,36.82,SS,Bulk,23.2,1.9,8.11,0.16,-26.2,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Kiringa ,Kenya,Africa,Kiringa river-Kirinyaga close to Mt kenya,10,5,2009,-0.5,37.32,SS,Bulk,33.3,3.5,10.42,0.21,-26.6,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Kiringa ,Kenya,Africa,Kiringa river-Kirinyaga close to Mt kenya,6,13,2010,-0.5,37.32,SS,Bulk,13.8,1,6.99,0.14,-26.1,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Maara ,Kenya,Africa,Maara river-chogoria close to Mt. Kenya,10,7,2009,-0.24,37.6,SS,Bulk,9.8,1.5,15.16,0.3,-28.4,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Maara ,Kenya,Africa,Maara river down-Tharaka,10,19,2009,-0.34,37.87,SS,Bulk,5904,85.5,1.45,0.03,-22.1,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Maara ,Kenya,Africa,Maara river down-Tharaka,6,23,2010,-0.34,37.87,SS,Bulk,20.9,1.3,6.09,0.12,-25.3,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Magura ,Kenya,Africa,Magura river-Aberdares N.P,9,3,2009,-0.49,36.71,SS,Bulk,6.7,1.1,16.61,0.33,-23.6,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Magura ,Kenya,Africa,Magura river-Aberdares N.P,6,10,2010,-0.49,36.71,SS,Bulk,12.7,3.6,28.2,0.56,-24.8,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Mathioya ,Kenya,Africa,Mathioya river-Muran'ga,10,15,2009,-0.71,37.18,SS,Bulk,1886,58.7,3.11,0.06,-24.9,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Mathioya ,Kenya,Africa,Mathioya river-Muran'ga,6,12,2010,-0.71,37.18,SS,Bulk,40.2,1.5,3.83,0.08,-24.3,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Murera ,Kenya,Africa,murera river-meru N.Park,10,23,2009,0.27,38.13,SS,Bulk,5.6,0.8,14,0.28,-28.4,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Muringato ,Kenya,Africa,Muringato River-Aberdares N. P,9,15,2009,-0.37,36.88,SS,Bulk,68.8,4.1,5.92,0.12,-24.5,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Mutonga ,Kenya,Africa,Mutonga river-Tharaka,10,19,2009,-0.31,37.87,SS,Bulk,1460,32.2,2.21,0.04,-23.8,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Mutundu  ,Kenya,Africa,Mutundu River-Meru N.P,10,27,2009,0.22,38.13,SS,Bulk,16.8,1.3,7.53,0.15,-23.4,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Nithi  ,Kenya,Africa,Nithi tributary-Mt Kenya N.P,10,6,2009,-0.15,37.44,SS,Bulk,3.8,0.5,14.16,0.28,-29.5,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Nithi ,Kenya,Africa,Nithi tributary-Mt Kenya N.P,6,22,2010,-0.15,37.44,SS,Bulk,1,0.7,77.34,1.55,-25.7,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Nyamidi ,Kenya,Africa,Nyamidi River-Kerogoya,10,1,2009,-0.55,37.39,SS,Bulk,3,0.5,16.9,0.34,-28.9,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Nyamidi ,Kenya,Africa,Nyamidi River-Kerogoya,6,15,2010,-0.55,37.39,SS,Bulk,9.2,0.7,8.09,0.16,-26.2,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Nyanjara ,Kenya,Africa,Nyanjara river-Embu manyatta,10,3,2009,-0.38,37.46,SS,Bulk,13,2.5,19.32,0.39,-27.7,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Nyanjara ,Kenya,Africa,Nyanjara river-Embu manyatta,6,19,2010,-0.38,37.46,SS,Bulk,16.7,2.4,14.31,0.29,-25.9,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Rojewero ,Kenya,Africa,Rojewero river-Meru N.P,10,24,2009,-0.07,38.42,SS,Bulk,95.3,3.9,4.11,0.08,-24.2,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Rojewero ,Kenya,Africa,Rojewero river-Meru N.P,7,6,2010,-0.1,38.01,SS,Bulk,105,3.2,3.02,0.06,-23.7,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Rupingazi ,Kenya,Africa,Rupingazi River-Embu Town,10,2,2009,-0.55,37.45,SS,Bulk,5,0.6,11.02,0.22,-25.8,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Rupingazi ,Kenya,Africa,Rupingazi River-B-Embu manyatta,10,3,2009,-0.38,37.45,SS,Bulk,2.6,0.4,14.92,0.3,-29.1,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Sagana ,Kenya,Africa,Sagana River-Makutano,10,15,2009,-0.79,37.27,SS,Bulk,39.6,1.5,3.92,0.08,-19.9,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana Irira,7,3,2010,-0.31,37.87,SS,Bulk,75.3,5.1,6.75,,-25.2,,-65,< 7 ,481.7,0.942,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Tana Usueni,7,6,2010,-0.1,38.01,SS,Bulk,62,1,1.69,,-22.5,,-71.2,< 7 ,534.7,0.936,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Muringato Aberdares,6,11,2010,-0.37,36.88,SS,Bulk,157.5,12.6,8.01,,-25.2,,18.6,< 7 ,modern,1.026,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Kazita Marimanti,7,2,2010,-0.34,37.87,SS,Bulk,17.6,0.6,3.51,,-23.8,,-20.7,< 7 ,110,0.986,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Rupingazi Embu,6,15,2010,-0.83,37.67,SS,Bulk,4.5,0.6,13.34,,-25.1,,-7.1,< 7 ,modern,1,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Chania Nyeri,6,5,2010,-0.5,37.32,SS,Bulk,24.8,1.5,6.11,,-25.1,,6,< 7 ,modern,1.013,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Mutundu Meru NP,7,4,2010,0.22,38.13,SS,Bulk,18,1.2,6.52,,-21.4,,-13.2,< 7 ,modern,0.994,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Murera Meru NP,7,4,2010,-0.15,37.97,SS,Bulk,16.6,0.8,5.05,,-26.1,,16.6,< 7 ,modern,1.024,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Mutonga ,6,22,2010,-1.03,37.24,SS,Bulk,18.4,0.7,3.99,,-25,,-2.1,< 7 ,modern,1.005,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Tana Garsen,7,22,2010,-0.15,39.33,SS,Bulk,398,5.2,1.31,,-22.5,,-11.7,< 7 ,modern,0.996,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Tana Garissa,7,16,2010,-0.79,37.27,SS,Bulk,192,3.3,1.69,,-22.9,,-25.6,< 7 ,150,0.982,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Tana Bura,7,19,2010,-1.1,39.94,SS,Bulk,273.3,3.3,1.21,,-22.2,,-32.4,< 7 ,206.7,0.975,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Tana Saka,7,17,2010,-0.87,37.59,SS,Bulk,116,2.6,2.23,,-22.9,,13.6,< 7 ,modern,1.021,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Maara Chogoria-Mount Kenya,6,22,2010,-0.38,37.45,SS,Bulk,11.9,1.4,11.58,,-27.1,,49.1,< 7 ,modern,1.057,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Tana Chalaluma,7,22,2010,-0.09,39.11,SS,Bulk,471,6.4,1.36,,-21.7,,-17,< 7 ,79.1,0.99,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Tana Kora Bridge,7,6,2010,-0.08,38.41,SS,Bulk,79.3,2.2,2.81,,-23.9,,1.5,< 7 ,modern,1.009,,,,Marwick et al. (2015)
Tana,Tana ,Kenya,Africa,Tana river between xxx and Katse,,,2008,,,SS,Bulk,42.2,0.8,2,,-21.5,< 0.2,-87.8,,682.1,0.919,,,,Bouillon et al. (2009)
Tana,Tana ,Kenya,Africa,Tana river-500 m below Adamsons Falls,,,2008,,,SS,Bulk,59.6,1.2,2.03,,-22.2,< 0.2,-34.8,,228,0.972,,,,Bouillon et al. (2009)
Tana,Tana ,Kenya,Africa,Tana river-Sankuri,,,2008,,,SS,Bulk,175.9,2.8,1.58,,-22.8,< 0.2,-71.8,,541.9,0.935,,,,Bouillon et al. (2009)
Tana,Tana ,Kenya,Africa,Tana river-Nanigi,,,2008,,,SS,Bulk,253.1,3.6,1.42,,-22.9,< 0.2,-100.1,,791.1,0.906,,,,Bouillon et al. (2009)
Tana,Tana ,Kenya,Africa,Tana river-Masalani,,,2008,,,SS,Bulk,321.5,4.4,1.37,,-22.6,< 0.2,-89.3,,695.3,0.917,,,,Bouillon et al. (2009)
Tana,Tana ,Kenya,Africa,Tana river-TR primate reserve,,,2008,,,SS,Bulk,352.1,4.6,1.31,,-22.9,< 0.2,-115.9,,933.3,0.89,,,,Bouillon et al. (2009)
Tana,Tana ,Kenya,Africa,Tana river-Chalaluma,6,30,2010,,,SS,Bulk,402.8,4.5,1.11,,-22.2,< 0.2,-103.5,,821.7,0.903,,,,Bouillon et al. (2009)
Tana,Tana ,Kenya,Africa,Satima springs-stream 1 A,9,14,2009,-0.34,36.65,SS,Bulk,3,0.5,17,0.34,-30.3,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Kamburu dam-Tana entrance,9,17,2009,-0.83,37.67,SS,Bulk,81.6,3,3.67,0.07,-25.4,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Kamburu dam- exit point,9,17,2009,-0.81,37.68,SS,Bulk,81.6,3.3,4.03,0.08,-25.9,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Kamburu dam-exit point-10 m depth,9,17,2009,-0.81,37.68,SS,Bulk,99.1,1.6,1.65,0.03,-21.9,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Kamburu dam-exit point-19 m depth,9,17,2009,-0.81,37.68,SS,Bulk,103.1,1.8,1.77,0.04,-22.1,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana river-masinga bridge,9,18,2009,-0.87,37.59,SS,Bulk,144,2.5,1.71,0.03,-23.7,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana river-Irira bridge-Ishiara,10,18,2009,-0.47,37.91,SS,Bulk,4486,108.6,2.42,0.05,-23.1,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana river-usueni bridge,10,21,2009,-0.15,38.2,SS,Bulk,1740,25.5,1.47,0.03,-23.9,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Kora bridge,10,24,2009,-0.08,38.41,SS,Bulk,603,12.8,2.12,0.04,-22.8,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana river-Ura river junction,10,26,2009,-0.05,38.31,SS,Bulk,87.6,2.7,3.04,0.06,-23.8,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana river-Saka,11,1,2009,-0.15,39.33,SS,Bulk,6778,90.6,1.34,0.03,-21.7,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Garissa bridge,11,2,2009,-0.46,39.64,SS,Bulk,7058,118.6,1.68,0.03,-21.1,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Sankuri,11,3,2009,-0.3,39.55,SS,Bulk,5112,115.5,2.31,0.05,-21.3,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Balambala,11,4,2009,-0.09,39.11,SS,Bulk,6075,119.8,1.97,0.04,-21.4,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Jara,11,6,2009,-0.71,39.81,SS,Bulk,4870,44.2,0.91,0.02,-21.6,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Bura Bridge,11,6,2009,-1.1,39.94,SS,Bulk,5640,103.8,1.84,0.04,-21.9,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Garsen bridge,11,7,2009,-2.29,40.13,SS,Bulk,5098,88.8,1.74,0.03,-21.6,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Tana Primate,11,8,2009,-1.85,40.12,SS,Bulk,5212,102.9,1.97,0.04,-21.3,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Hola,11,9,2009,-1.49,40.04,SS,Bulk,5230,112.5,2.15,0.04,-22.3,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Kamburu dam-Tana entrance,6,30,2010,-0.83,37.67,SS,Bulk,65.7,1.6,2.48,0.05,-24.3,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Sagana River-Makutano,6,12,2010,-0.79,37.27,SS,Bulk,88.7,7.3,8.24,0.16,-23.3,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana river-masinga bridge,7,1,2010,-0.87,37.59,SS,Bulk,81.7,1.9,2.32,0.05,-21.8,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana river-Ura river junction,6,24,2010,-0.05,38.31,SS,Bulk,59.6,1.7,2.81,0.06,-23,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Sankuri,7,5,2010,-0.3,39.55,SS,Bulk,143.5,2.7,1.86,0.04,-22.8,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Balambala,7,17,2010,-0.09,39.11,SS,Bulk,100.3,3.7,3.68,0.07,-23.2,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Jara,6,15,2010,-0.71,39.81,SS,Bulk,180,3.9,2.17,0.04,-22.9,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Tana Primate,7,18,2010,-1.85,40.12,SS,Bulk,302.7,3.9,1.29,0.03,-23,< 0.2,,,,,,,,Tamooh et al. (2012)
Tana,Tana ,Kenya,Africa,Tana River-Hola,7,21,2010,-1.49,40.04,SS,Bulk,314,5.6,1.77,0.04,-21.7,< 0.2,,,,,,,,Tamooh et al. (2012)
